Country,Year,Month,Poverty_Rate,Income_Inequality,Unemployment_Rate,Access_to_Resources,Education_Index,Political_Stability_Index,Corruption_Perception_Index,Voter_Participation_Rate,Ethnic_Diversity_Index,Religious_Diversity_Index,Population_Density,Migration_Rate,Urbanization_Rate,Climate_Trend_Index,Resource_Availability_Index,Environmental_Degradation,Past_Conflict_Count,Peacebuilding_Success_Rate
Morocco,2016,3,43.0,55.8,4.7,46.5,0.422,-1.35,29.9,77.6,0.714,0.358,41.6,-2.0,62.9,-0.8,46.3,58.3,7,54.1
Morocco,2016,4,45.3,53.8,8.2,45.8,0.414,-1.26,30.1,85.4,0.723,0.368,43.9,-2.0,63.4,-0.8,42.3,59.3,6,55.0
Morocco,2016,5,45.1,56.5,8.2,47.8,0.408,-1.35,28.2,80.1,0.705,0.352,44.3,-1.9,62.4,-0.9,45.5,58.2,7,56.5
Morocco,2016,6,41.9,55.7,7.1,45.6,0.453,-1.22,27.5,79.6,0.705,0.354,44.7,-2.1,63.1,-0.9,44.1,59.4,6,56.6
Morocco,2016,7,40.1,54.1,5.9,43.4,0.425,-1.24,27.3,81.8,0.711,0.325,43.6,-1.7,63.2,-0.8,45.0,58.1,6,53.1
Morocco,2016,8,40.7,56.0,8.7,45.3,0.417,-1.26,29.3,79.5,0.732,0.356,42.0,-1.8,64.4,-0.7,44.5,60.1,7,54.0
Morocco,2016,9,44.3,55.3,7.1,45.0,0.442,-1.25,27.9,80.8,0.715,0.348,41.9,-2.0,63.1,-0.7,43.7,58.0,6,58.7
Morocco,2016,10,42.8,54.0,5.3,45.8,0.403,-1.41,29.3,81.6,0.709,0.347,41.1,-1.6,63.3,-0.9,45.6,58.3,7,56.2
Morocco,2016,11,40.0,56.7,6.6,45.4,0.416,-1.43,28.3,81.8,0.714,0.345,39.7,-1.7,62.9,-0.7,43.7,57.1,7,56.0
Morocco,2016,12,43.0,55.5,7.0,45.0,0.421,-1.23,29.2,82.8,0.716,0.338,43.0,-1.8,63.2,-0.8,46.4,58.4,7,54.4
Morocco,2017,1,43.6,55.4,5.2,46.4,0.397,-1.16,32.1,82.2,0.71,0.346,42.2,-1.6,63.5,-0.8,45.9,58.7,7,57.1
Morocco,2017,2,39.7,53.4,6.7,45.0,0.395,-1.31,27.1,80.6,0.708,0.35,41.0,-1.7,63.3,-0.8,43.7,60.0,7,56.2
Morocco,2017,3,46.5,54.8,7.3,46.0,0.382,-1.24,28.3,81.1,0.709,0.361,43.4,-1.9,63.0,-0.8,45.1,58.3,6,57.4
Morocco,2017,4,39.8,52.5,9.7,46.5,0.411,-1.35,29.5,81.7,0.703,0.348,41.1,-1.8,63.9,-0.8,47.2,60.8,7,57.6
Morocco,2017,5,36.9,55.3,6.4,45.7,0.408,-1.3,31.0,80.8,0.723,0.345,43.1,-2.2,64.1,-0.8,43.2,59.6,6,53.6
Morocco,2017,6,41.3,54.4,5.2,45.6,0.412,-1.14,27.1,75.0,0.731,0.336,39.8,-1.6,63.5,-0.7,44.8,58.9,7,54.0
Morocco,2017,7,39.2,53.8,3.0,46.4,0.41,-1.31,30.7,84.2,0.711,0.326,45.4,-1.7,63.0,-0.8,45.0,59.8,6,57.4
Morocco,2017,8,45.6,54.0,6.3,45.6,0.424,-1.3,29.8,79.7,0.695,0.359,44.1,-2.1,63.7,-0.8,44.0,57.8,7,58.1
Morocco,2017,9,41.3,53.6,5.9,44.5,0.437,-1.16,27.7,82.1,0.701,0.343,41.7,-2.1,63.5,-0.7,43.2,59.0,6,58.5
Morocco,2017,10,45.9,55.3,5.8,44.9,0.429,-1.22,26.2,76.7,0.701,0.343,39.9,-1.6,64.0,-0.7,45.4,58.3,7,54.5
Morocco,2017,11,41.0,54.1,7.4,44.4,0.396,-1.17,27.0,79.1,0.717,0.355,41.9,-2.1,63.0,-0.8,44.6,58.5,7,53.0
Morocco,2017,12,39.2,54.9,4.9,44.3,0.415,-1.58,27.5,82.5,0.728,0.352,41.6,-1.6,64.0,-0.9,45.0,58.0,7,52.5
Morocco,2018,1,38.4,54.3,5.0,45.9,0.43,-1.25,27.4,78.7,0.699,0.353,41.2,-2.0,63.5,-0.9,44.8,59.1,7,52.4
Morocco,2018,2,40.7,53.6,8.0,45.9,0.427,-1.34,26.0,82.6,0.707,0.345,40.9,-1.9,63.2,-0.7,44.7,58.5,8,57.2
Morocco,2018,3,40.5,54.7,6.6,46.2,0.402,-1.29,27.6,82.0,0.692,0.341,42.8,-2.1,63.5,-0.8,41.8,59.2,6,54.4
Morocco,2018,4,41.1,53.3,6.4,45.5,0.451,-1.21,25.9,81.7,0.703,0.336,44.9,-1.8,63.3,-0.8,44.7,58.0,7,53.7
Morocco,2018,5,39.3,55.3,10.2,46.0,0.414,-1.35,26.7,81.8,0.703,0.34,43.1,-1.4,62.6,-0.7,44.9,59.6,7,55.0
Morocco,2018,6,42.4,54.2,6.4,45.8,0.398,-1.23,27.8,77.5,0.725,0.337,39.8,-1.5,63.2,-0.8,46.5,59.5,7,58.0
Morocco,2018,7,38.1,55.8,6.9,45.6,0.397,-1.16,23.5,81.5,0.699,0.342,46.9,-1.9,63.9,-0.8,45.0,59.4,7,54.7
Morocco,2018,8,40.9,53.6,7.4,45.3,0.395,-1.2,31.8,85.1,0.728,0.332,43.0,-1.8,63.4,-0.7,45.3,59.0,8,53.9
Morocco,2018,9,45.0,55.4,4.6,45.1,0.395,-1.32,30.1,84.2,0.711,0.336,45.0,-2.2,63.7,-0.7,44.6,58.9,7,54.9
Morocco,2018,10,39.6,53.6,8.7,45.8,0.367,-1.12,28.0,82.4,0.714,0.357,40.5,-2.0,64.9,-0.7,43.6,59.5,6,54.9
Morocco,2018,11,40.0,54.5,5.9,45.1,0.434,-1.15,28.8,79.8,0.718,0.349,42.3,-2.0,63.2,-0.8,44.9,59.3,6,52.9
Morocco,2018,12,43.1,56.5,6.1,45.0,0.423,-1.3,26.2,84.7,0.703,0.348,41.2,-1.8,63.7,-0.7,43.1,59.9,7,56.3
Morocco,2019,1,39.7,54.9,5.3,45.7,0.396,-1.33,30.6,76.2,0.709,0.338,44.7,-1.6,64.2,-0.8,43.9,60.1,6,55.2
Morocco,2019,2,39.7,53.7,6.1,45.3,0.418,-1.34,25.9,83.0,0.707,0.361,45.7,-1.9,62.9,-0.7,44.1,62.3,7,58.7
Morocco,2019,3,37.7,54.2,7.9,44.1,0.445,-1.22,27.4,79.4,0.713,0.33,46.8,-1.8,64.0,-0.7,43.7,59.3,7,52.9
Morocco,2019,4,40.3,54.5,5.1,45.3,0.431,-1.42,28.0,83.2,0.714,0.35,42.2,-1.7,63.4,-0.7,45.3,59.7,7,54.3
Morocco,2019,5,43.1,54.3,8.4,47.7,0.386,-1.2,26.6,79.6,0.701,0.352,40.7,-1.8,63.8,-0.8,44.5,60.2,7,54.7
Morocco,2019,6,39.6,54.3,6.8,45.7,0.439,-1.15,27.9,80.4,0.7,0.335,47.1,-1.9,62.9,-0.7,44.9,59.6,7,52.1
Morocco,2019,7,37.9,54.2,4.1,47.4,0.417,-1.43,30.1,81.9,0.716,0.339,40.3,-1.9,64.2,-0.8,42.6,59.5,7,56.0
Morocco,2019,8,39.1,55.4,5.6,46.2,0.397,-1.3,30.0,82.0,0.705,0.359,41.9,-1.7,62.9,-0.7,45.5,58.8,6,53.8
Morocco,2019,9,41.5,53.7,8.0,46.2,0.438,-1.21,29.5,74.8,0.721,0.343,44.0,-2.0,64.1,-0.8,45.5,59.7,7,54.0
Morocco,2019,10,39.4,53.6,7.8,45.8,0.418,-1.34,28.5,79.2,0.698,0.323,43.4,-1.4,63.8,-0.8,45.2,60.3,7,56.1
Morocco,2019,11,37.9,52.1,4.9,47.2,0.423,-1.25,29.4,73.8,0.702,0.344,47.1,-1.9,63.8,-0.7,46.2,58.5,7,54.7
Morocco,2019,12,42.5,53.4,7.2,46.1,0.426,-1.3,26.5,81.1,0.695,0.336,43.2,-1.7,63.8,-0.6,44.8,58.5,7,58.1
Morocco,2020,1,38.0,53.3,8.2,46.7,0.422,-1.23,24.4,82.0,0.708,0.346,45.5,-1.4,64.9,-0.8,45.5,59.2,7,56.0
Morocco,2020,2,40.3,53.8,7.5,47.1,0.383,-1.32,30.8,79.2,0.713,0.343,43.8,-1.7,63.7,-0.8,43.4,58.7,6,57.0
Morocco,2020,3,40.6,56.2,6.8,46.9,0.422,-1.21,27.2,80.9,0.69,0.341,42.8,-1.4,64.0,-0.8,45.2,60.0,7,54.1
Morocco,2020,4,40.5,53.8,4.7,46.6,0.423,-1.29,26.0,81.1,0.702,0.345,45.6,-1.8,63.8,-0.8,44.2,60.5,6,59.0
Morocco,2020,5,38.0,54.7,5.6,46.4,0.421,-1.12,30.4,78.7,0.705,0.346,46.3,-1.7,63.5,-0.7,44.0,60.1,7,53.2
Morocco,2020,6,41.9,54.2,5.7,46.0,0.417,-1.23,27.7,80.8,0.707,0.351,44.9,-1.7,63.9,-0.8,44.8,58.2,6,55.6
Morocco,2020,7,40.4,54.3,5.5,46.7,0.427,-1.29,29.4,81.7,0.713,0.329,46.4,-1.7,63.8,-0.7,44.6,60.5,7,55.7
Morocco,2020,8,37.5,55.6,6.7,46.7,0.409,-1.31,33.6,81.2,0.708,0.352,41.1,-1.9,63.9,-0.7,43.8,59.1,7,54.3
Morocco,2020,9,42.4,54.8,7.9,47.8,0.447,-1.21,30.9,82.2,0.7,0.35,39.3,-2.0,64.1,-0.7,44.9,58.1,6,55.8
Morocco,2020,10,39.3,53.9,6.5,45.3,0.435,-1.29,26.0,83.4,0.715,0.339,41.7,-1.6,63.0,-0.8,44.0,58.3,7,57.4
Morocco,2020,11,42.6,54.7,9.9,46.4,0.429,-1.22,26.4,80.2,0.71,0.356,48.5,-1.7,63.3,-0.8,44.7,60.4,7,55.4
Morocco,2020,12,36.0,55.1,8.0,46.6,0.387,-1.24,26.6,80.7,0.717,0.334,43.3,-1.6,63.4,-0.7,43.0,61.8,7,56.5
Morocco,2021,1,38.7,54.0,8.2,46.4,0.46,-1.38,28.6,83.5,0.706,0.326,44.8,-1.7,63.8,-0.7,44.6,59.4,7,53.5
Morocco,2021,2,37.8,52.9,6.5,46.0,0.41,-1.32,25.4,85.3,0.702,0.324,44.4,-1.6,63.8,-0.7,44.7,60.4,6,54.4
Morocco,2021,3,35.4,56.2,6.4,45.5,0.402,-1.2,27.6,75.9,0.71,0.35,41.0,-1.5,63.8,-0.7,44.3,61.4,6,56.0
Morocco,2021,4,40.5,55.1,9.1,45.7,0.464,-1.29,31.4,79.3,0.724,0.356,39.3,-1.9,64.0,-0.7,43.2,58.2,7,55.7
Morocco,2021,5,43.9,52.5,8.0,45.8,0.435,-1.06,28.5,73.6,0.705,0.341,43.7,-1.8,64.0,-0.8,42.7,60.5,6,53.7
Morocco,2021,6,39.4,55.1,7.1,47.4,0.416,-1.32,27.6,76.6,0.706,0.368,48.0,-1.7,64.8,-0.8,44.2,60.1,6,56.4
Morocco,2021,7,40.8,54.3,7.4,46.6,0.441,-1.34,29.3,82.8,0.717,0.343,50.5,-2.0,64.4,-0.8,43.9,59.6,7,61.1
Morocco,2021,8,40.0,55.7,6.7,46.1,0.411,-1.26,27.2,79.8,0.699,0.365,46.6,-2.1,64.3,-0.7,42.7,60.1,6,53.0
Morocco,2021,9,40.3,56.4,5.5,48.2,0.457,-1.14,30.6,77.6,0.713,0.358,46.0,-1.9,64.2,-0.7,43.8,59.6,6,57.2
Morocco,2021,10,41.2,54.3,5.3,47.6,0.403,-1.09,28.4,76.3,0.704,0.357,42.5,-1.7,63.3,-0.7,45.4,60.3,7,56.7
Morocco,2021,11,39.1,53.5,4.9,46.3,0.428,-1.33,29.8,82.2,0.709,0.347,41.2,-1.5,64.0,-0.7,43.6,58.5,8,54.5
Morocco,2021,12,40.2,55.7,4.5,46.2,0.416,-1.22,28.9,77.8,0.721,0.359,45.9,-1.7,63.7,-0.7,43.5,59.7,6,52.5
Morocco,2022,1,38.4,54.4,6.0,44.9,0.433,-1.28,27.1,81.6,0.709,0.338,41.8,-1.6,63.5,-0.8,44.1,61.3,6,54.6
Morocco,2022,2,37.8,55.7,5.3,48.0,0.404,-1.31,28.5,84.3,0.715,0.344,45.1,-1.6,62.8,-0.7,44.6,59.7,7,55.0
Morocco,2022,3,37.3,54.3,6.1,46.3,0.417,-1.19,29.2,77.2,0.725,0.339,41.0,-2.0,63.9,-0.8,43.9,57.9,8,53.9
Morocco,2022,4,40.3,54.2,6.0,47.9,0.444,-1.2,27.6,74.6,0.71,0.343,43.2,-1.9,63.6,-0.8,44.2,59.8,6,53.3
Morocco,2022,5,36.0,54.8,8.2,48.3,0.404,-1.14,25.4,78.8,0.724,0.355,45.6,-1.8,64.6,-0.8,43.2,61.4,7,57.0
Morocco,2022,6,41.5,53.1,7.0,46.3,0.405,-1.3,25.0,74.5,0.709,0.343,47.1,-1.8,63.8,-0.7,43.8,59.6,7,54.6
Morocco,2022,7,40.7,53.8,7.3,45.3,0.447,-1.34,28.8,81.0,0.704,0.348,42.8,-1.6,64.8,-0.8,43.2,59.8,6,56.5
Morocco,2022,8,38.8,54.5,7.0,46.8,0.442,-1.18,28.2,74.6,0.684,0.354,42.8,-1.7,63.7,-0.7,44.0,61.0,6,54.1
Morocco,2022,9,42.0,54.7,3.1,46.0,0.421,-1.16,24.9,84.6,0.706,0.331,45.4,-1.4,64.3,-0.7,44.5,60.0,7,58.9
Morocco,2022,10,39.3,53.0,8.3,46.4,0.428,-1.34,27.9,76.4,0.724,0.33,43.4,-1.8,63.3,-0.7,45.1,58.0,7,54.9
Morocco,2022,11,40.3,55.1,5.3,46.3,0.429,-1.29,24.3,80.0,0.724,0.347,45.7,-1.2,64.1,-0.7,43.2,59.9,7,52.2
Morocco,2022,12,40.1,54.8,8.0,44.6,0.434,-1.18,30.2,79.0,0.713,0.345,40.2,-1.8,63.7,-0.7,44.9,61.5,6,57.0
Morocco,2023,1,39.9,54.3,6.8,47.4,0.435,-1.49,26.4,77.5,0.699,0.342,47.6,-2.2,64.2,-0.8,45.3,58.3,7,56.5
Morocco,2023,2,36.2,53.4,8.3,47.9,0.443,-1.27,32.8,82.9,0.715,0.35,44.6,-1.4,64.2,-0.6,42.5,61.4,6,56.2
Morocco,2023,3,37.1,54.5,9.1,49.3,0.429,-1.29,27.0,79.6,0.691,0.32,47.0,-1.7,64.1,-0.7,45.5,62.2,6,56.6
Morocco,2023,4,41.4,54.1,5.5,47.4,0.42,-1.17,29.5,83.0,0.702,0.351,42.6,-1.6,63.5,-0.7,42.8,60.9,6,54.3
Morocco,2023,5,37.5,52.9,8.4,46.0,0.435,-1.24,28.4,82.7,0.722,0.346,39.3,-1.7,63.3,-0.7,43.7,59.9,7,54.3
Morocco,2023,6,37.4,54.2,5.1,45.6,0.396,-1.33,23.8,82.6,0.715,0.345,43.9,-1.7,63.5,-0.8,43.9,59.4,7,54.4
Morocco,2023,7,38.7,54.4,8.3,46.5,0.44,-1.19,27.2,79.8,0.715,0.349,45.3,-1.7,64.2,-0.7,44.3,58.8,7,53.1
Morocco,2023,8,41.8,54.1,4.9,47.0,0.423,-1.27,27.9,82.8,0.725,0.331,43.8,-1.9,64.6,-0.8,42.8,60.6,6,59.3
Morocco,2023,9,39.8,54.5,7.7,47.2,0.426,-1.21,30.7,79.5,0.71,0.332,42.5,-2.0,64.5,-0.7,43.8,60.3,6,52.3
Morocco,2023,10,40.5,52.2,5.1,47.4,0.429,-1.3,27.0,77.3,0.719,0.336,41.5,-1.6,64.5,-0.7,42.8,61.0,6,56.5
Morocco,2023,11,41.6,55.9,6.2,45.4,0.391,-1.4,29.7,80.5,0.715,0.33,46.5,-2.1,63.6,-0.8,43.6,61.1,7,53.2
Morocco,2023,12,41.6,55.2,8.5,46.4,0.41,-1.34,29.1,76.9,0.713,0.348,43.8,-1.7,63.4,-0.7,44.7,60.4,7,57.3
Mozambique,2010,1,30.6,42.4,5.7,65.6,0.563,1.2,51.7,85.0,0.556,0.358,162.7,-0.5,29.0,-1.1,69.5,70.0,9,56.0
Mozambique,2010,2,25.4,43.1,8.8,67.0,0.561,1.04,55.2,79.7,0.537,0.397,160.5,-0.6,28.3,-1.0,70.7,71.5,9,56.6
Mozambique,2010,3,30.1,44.1,9.7,66.8,0.544,1.24,53.4,87.8,0.549,0.378,163.5,-0.6,28.5,-1.0,71.4,68.4,9,56.1
Mozambique,2010,4,28.3,45.9,8.4,67.2,0.596,1.12,51.6,86.6,0.538,0.368,161.0,-0.5,27.6,-1.0,69.0,67.6,9,54.6
Mozambique,2010,5,28.2,44.5,7.9,66.2,0.553,1.34,52.6,82.3,0.522,0.386,162.8,-0.6,28.1,-0.9,69.8,69.3,9,57.0
Mozambique,2010,6,28.1,46.5,5.1,68.0,0.583,1.23,52.5,88.0,0.551,0.397,161.8,-0.5,27.8,-1.0,72.3,67.9,9,58.9
Mozambique,2010,7,29.9,44.6,6.6,66.2,0.551,1.2,49.2,87.9,0.548,0.389,165.8,-0.4,28.7,-0.9,70.6,70.3,9,56.3
Mozambique,2010,8,28.8,43.5,6.3,65.8,0.598,1.15,50.4,84.1,0.543,0.373,162.1,-0.5,28.2,-0.9,70.0,68.6,8,58.2
Mozambique,2010,9,31.7,44.0,3.9,67.6,0.539,1.09,53.4,79.9,0.568,0.386,160.1,-0.5,28.5,-1.0,70.8,66.7,10,55.2
Mozambique,2010,10,33.0,42.4,7.1,65.8,0.558,1.32,51.2,89.4,0.524,0.379,161.1,-0.5,29.2,-1.1,68.2,68.9,9,57.9
Mozambique,2010,11,29.9,44.3,8.6,65.1,0.581,1.15,53.0,84.0,0.512,0.376,159.1,-0.8,28.6,-1.0,68.4,68.7,10,58.0
Mozambique,2010,12,29.2,43.6,7.4,66.0,0.547,1.11,51.1,84.9,0.537,0.395,161.9,-0.7,28.8,-0.9,69.1,70.6,9,52.3
Mozambique,2011,1,27.7,42.9,10.7,68.6,0.579,1.09,49.8,84.8,0.544,0.388,163.2,-0.3,28.1,-0.9,69.1,68.8,8,54.0
Mozambique,2011,2,29.0,42.6,7.9,68.2,0.527,1.18,50.0,84.6,0.557,0.379,161.4,-0.7,27.9,-0.9,70.9,68.8,8,58.6
Mozambique,2011,3,29.5,45.6,6.0,68.4,0.544,1.14,53.2,83.5,0.536,0.403,165.5,-0.3,28.7,-0.9,69.5,69.6,10,58.8
Mozambique,2011,4,30.2,45.9,7.7,67.7,0.562,1.29,53.8,81.5,0.541,0.374,159.8,-0.5,29.2,-1.0,69.2,69.5,8,52.9
Mozambique,2011,5,29.4,45.8,8.3,66.5,0.537,1.23,51.2,84.3,0.54,0.398,163.5,-0.5,28.5,-0.9,69.1,69.7,10,59.9
Mozambique,2011,6,32.4,45.1,10.6,65.7,0.552,1.14,50.3,79.6,0.53,0.37,164.2,-0.4,28.4,-1.0,69.0,69.4,10,53.2
Mozambique,2011,7,30.4,42.2,8.6,67.9,0.587,1.04,52.8,82.0,0.525,0.364,165.3,-0.2,28.1,-1.0,68.9,68.8,9,57.7
Mozambique,2011,8,31.3,44.0,6.5,67.5,0.569,1.18,51.3,82.7,0.555,0.373,166.3,-0.3,28.1,-1.0,69.3,67.9,10,57.8
Mozambique,2011,9,26.9,43.8,6.7,66.7,0.566,1.29,50.7,85.8,0.561,0.363,164.6,-0.7,28.5,-1.0,69.7,68.8,10,55.1
Mozambique,2011,10,23.6,45.1,7.1,65.7,0.595,1.23,53.1,83.1,0.539,0.388,164.6,-0.4,29.6,-0.9,68.0,68.3,10,53.9
Mozambique,2011,11,25.5,45.0,8.0,68.8,0.549,1.15,48.5,83.3,0.547,0.394,163.3,-0.7,29.0,-0.9,71.7,68.8,9,56.6
Mozambique,2011,12,26.9,43.0,5.2,65.5,0.557,1.22,53.7,85.9,0.525,0.38,168.4,-0.4,28.5,-0.9,70.2,70.8,10,55.7
Mozambique,2012,1,29.2,42.9,7.4,66.2,0.577,1.1,51.0,84.7,0.54,0.375,168.2,-0.5,28.1,-0.9,68.7,67.8,9,55.1
Mozambique,2012,2,27.9,45.3,5.0,67.6,0.579,1.16,51.3,80.5,0.537,0.377,165.3,-0.5,28.7,-1.0,69.0,69.5,9,57.9
Mozambique,2012,3,27.7,45.1,9.8,66.7,0.556,1.21,51.2,80.7,0.552,0.36,166.3,-0.6,27.9,-1.0,69.6,68.7,9,56.6
Mozambique,2012,4,29.9,43.5,11.7,66.4,0.559,1.01,55.4,88.9,0.541,0.397,168.5,-0.5,29.0,-0.9,68.7,69.6,9,55.8
Mozambique,2012,5,24.4,43.6,9.2,66.2,0.582,1.12,53.3,79.6,0.535,0.387,164.1,-0.5,28.9,-0.9,68.4,70.4,9,60.6
Mozambique,2012,6,27.3,42.3,7.7,68.0,0.601,1.21,53.8,85.9,0.536,0.37,168.4,-0.8,28.7,-0.9,69.9,71.0,9,53.9
Mozambique,2012,7,30.6,43.5,10.7,65.9,0.58,1.17,55.3,87.9,0.548,0.376,164.1,-0.4,28.8,-0.9,69.2,70.6,10,56.1
Mozambique,2012,8,28.4,43.4,7.0,67.6,0.585,1.06,54.3,81.8,0.547,0.395,166.7,-0.3,28.6,-0.9,69.9,70.8,10,58.2
Mozambique,2012,9,30.7,44.8,6.6,67.9,0.606,1.13,51.5,81.1,0.548,0.39,166.5,-0.7,29.3,-0.9,71.0,68.7,9,59.0
Mozambique,2012,10,28.0,44.8,7.5,67.6,0.582,0.96,55.3,87.1,0.543,0.383,166.2,-0.6,28.7,-1.0,69.8,69.6,8,57.2
Mozambique,2012,11,29.5,44.4,7.7,68.6,0.609,1.14,54.4,86.2,0.548,0.373,163.9,-0.6,28.7,-0.9,69.8,68.7,8,55.3
Mozambique,2012,12,27.6,40.4,9.7,65.5,0.562,1.17,52.0,83.3,0.542,0.376,163.4,-0.5,28.5,-1.0,70.7,67.5,10,57.4
Mozambique,2013,1,28.7,43.3,6.3,67.3,0.587,0.98,52.5,85.7,0.54,0.372,166.4,-0.3,28.7,-1.0,69.2,71.6,9,57.8
Mozambique,2013,2,28.6,44.4,6.2,67.4,0.595,1.03,50.3,85.3,0.532,0.384,167.1,-0.7,28.3,-1.0,67.3,70.7,9,59.5
Mozambique,2013,3,27.6,45.5,6.3,68.3,0.577,1.19,55.4,86.3,0.523,0.373,169.5,-0.7,29.2,-1.0,70.6,69.0,9,60.2
Mozambique,2013,4,26.8,41.5,7.9,66.7,0.58,0.92,53.4,84.7,0.569,0.372,167.1,-0.5,29.8,-1.0,67.9,71.1,9,55.8
Mozambique,2013,5,30.1,43.1,7.2,66.8,0.61,1.33,53.4,88.2,0.54,0.369,167.1,-0.4,28.7,-0.9,69.6,69.6,9,59.2
Mozambique,2013,6,27.2,44.3,7.7,67.7,0.614,1.3,52.0,85.5,0.54,0.374,168.2,-0.2,29.3,-1.0,68.5,69.2,10,55.0
Mozambique,2013,7,26.7,43.4,6.3,66.9,0.572,1.23,51.6,81.6,0.549,0.381,166.3,-0.3,29.0,-0.9,69.5,70.1,10,59.6
Mozambique,2013,8,28.2,43.2,7.3,69.3,0.596,1.17,52.5,80.2,0.55,0.376,169.4,-0.4,28.2,-0.8,70.7,70.9,8,57.0
Mozambique,2013,9,30.4,45.2,7.1,66.2,0.569,1.08,54.6,82.2,0.542,0.385,165.1,-0.5,29.4,-0.9,69.7,68.8,9,58.7
Mozambique,2013,10,24.3,44.4,8.7,67.3,0.545,1.29,52.0,88.8,0.556,0.382,169.7,-0.4,28.5,-1.0,69.3,68.2,9,56.2
Mozambique,2013,11,30.7,44.2,6.6,67.0,0.601,0.98,52.5,80.9,0.539,0.374,168.1,-0.6,28.8,-0.9,69.3,70.4,9,55.4
Mozambique,2013,12,30.0,44.9,5.8,68.4,0.607,1.19,50.5,81.5,0.549,0.394,166.1,-1.0,28.7,-1.0,68.9,69.9,9,59.2
Mozambique,2014,1,30.7,45.0,8.6,67.9,0.568,1.02,53.6,83.1,0.547,0.372,165.6,-0.7,29.8,-0.9,69.6,68.9,9,54.8
Mozambique,2014,2,28.7,43.4,7.0,66.5,0.559,1.17,54.5,83.7,0.541,0.376,166.8,-0.7,28.1,-0.9,69.4,68.6,9,56.6
Mozambique,2014,3,28.6,45.7,7.3,65.9,0.569,1.14,55.1,84.5,0.547,0.371,170.1,-0.8,28.3,-0.9,66.5,69.5,9,56.5
Mozambique,2014,4,26.8,44.5,6.1,66.6,0.574,1.07,55.6,81.0,0.529,0.362,167.8,-0.5,28.7,-1.0,68.8,69.9,10,56.7
Mozambique,2014,5,25.4,43.7,7.2,67.9,0.611,1.13,49.1,82.6,0.543,0.362,169.0,-0.4,29.9,-0.9,67.1,69.8,10,56.5
Mozambique,2014,6,29.3,45.2,6.8,69.0,0.557,1.25,52.0,86.4,0.537,0.379,166.7,-0.7,28.9,-0.9,67.5,69.7,10,56.3
Mozambique,2014,7,27.2,44.3,8.3,68.0,0.603,1.21,52.1,83.1,0.536,0.383,166.0,-0.3,29.0,-0.9,68.1,70.4,9,57.3
Mozambique,2014,8,26.0,44.9,6.5,67.7,0.565,1.11,51.4,83.6,0.536,0.393,166.2,-0.2,29.4,-1.0,69.2,69.3,9,60.1
Mozambique,2014,9,29.9,43.3,5.5,66.1,0.54,1.17,52.0,86.7,0.546,0.376,166.6,-0.1,29.2,-0.9,68.6,70.8,9,62.1
Mozambique,2014,10,26.0,44.5,8.2,67.5,0.563,1.2,50.5,82.4,0.55,0.383,165.2,-0.3,29.4,-1.0,68.4,69.9,9,54.9
Mozambique,2014,11,27.0,44.2,5.0,66.4,0.584,1.21,50.6,87.0,0.54,0.367,167.3,-0.4,29.0,-1.0,70.0,69.2,9,55.1
Mozambique,2014,12,28.4,45.3,9.1,66.9,0.573,1.11,52.9,79.5,0.549,0.388,169.2,-0.0,29.0,-1.0,70.5,69.2,10,57.0
Mozambique,2015,1,23.2,45.6,7.0,68.5,0.564,1.09,51.2,89.4,0.531,0.368,165.0,-0.1,29.0,-0.9,67.3,70.1,9,54.9
Mozambique,2015,2,28.7,44.7,7.6,67.9,0.596,1.12,54.4,80.4,0.536,0.375,168.2,-0.3,29.5,-1.0,68.0,69.7,10,55.5
Mozambique,2015,3,29.7,45.4,8.8,67.7,0.598,1.16,52.1,83.7,0.56,0.387,168.5,-0.2,29.7,-0.8,68.4,71.4,8,56.9
Mozambique,2015,4,31.1,44.5,10.6,66.8,0.572,1.17,47.6,75.8,0.543,0.357,166.6,-0.5,29.2,-0.9,68.6,69.9,10,55.2
Mozambique,2015,5,26.9,44.2,7.9,67.9,0.581,1.19,53.6,86.3,0.522,0.372,167.8,-0.4,29.2,-0.9,68.6,69.9,9,59.8
Mozambique,2015,6,26.6,44.3,8.0,67.3,0.576,1.35,52.1,82.0,0.554,0.377,167.8,-0.9,30.1,-0.9,70.9,70.0,9,57.0
Mozambique,2015,7,28.0,45.6,8.0,68.1,0.595,1.2,48.1,88.5,0.552,0.382,167.0,-0.6,29.9,-1.0,68.5,70.7,10,56.9
Mozambique,2015,8,24.9,44.7,7.2,67.5,0.575,1.07,51.3,87.2,0.542,0.387,165.9,-0.7,29.7,-0.9,69.3,69.5,9,59.0
Mozambique,2015,9,28.8,45.3,6.0,67.5,0.567,1.04,51.3,90.6,0.528,0.389,165.3,-0.7,29.9,-1.0,69.9,68.8,9,57.0
Mozambique,2015,10,29.9,45.2,6.8,68.8,0.599,1.03,54.6,85.2,0.544,0.368,169.7,-0.6,28.8,-0.9,69.5,71.2,9,57.4
Mozambique,2015,11,27.8,43.2,6.9,67.6,0.61,0.99,51.0,80.2,0.539,0.381,165.7,-0.5,29.5,-0.9,68.9,69.4,9,58.5
Mozambique,2015,12,26.6,45.3,9.3,66.9,0.579,1.13,52.6,79.9,0.546,0.375,171.3,-0.5,28.2,-0.9,68.6,69.9,10,56.5
